FILE	FLAG	POST	VALUE	SOURCE	DESTINATION
Holy-Bible---Sanskrit---Assamese-Script				https://ebible.org/pdf/sanasm/sanasm_all.pdf	Holy-Bible---Sanskrit---Assamese-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Assamese-Script				https://ebible.org/sword/zip/sananb2018eb.zip	Holy-Bible---Sanskrit---Assamese-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Assamese-Script				https://ebible.org/Scriptures/sanasm_vpl.zip	Holy-Bible---Sanskrit---Assamese-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Bengali-Script				https://ebible.org/epub/sanben.epub	Holy-Bible---Sanskrit---Bengali-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Bengali-Script				https://ebible.org/pdf/sanben/sanben_all.pdf	Holy-Bible---Sanskrit---Bengali-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Bengali-Script				https://ebible.org/sword/zip/sanben2018eb.zip	Holy-Bible---Sanskrit---Bengali-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Bengali-Script				https://ebible.org/Scriptures/sanben_vpl.zip	Holy-Bible---Sanskrit---Bengali-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Burmese-Script				https://ebible.org/epub/sanbur.epub	Holy-Bible---Sanskrit---Burmese-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Burmese-Script				https://ebible.org/pdf/sanbur/sanbur_all.pdf	Holy-Bible---Sanskrit---Burmese-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Burmese-Script				https://ebible.org/sword/zip/sanbur2018eb.zip	Holy-Bible---Sanskrit---Burmese-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Burmese-Script				https://ebible.org/Scriptures/sanbur_vpl.zip	Holy-Bible---Sanskrit---Burmese-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Cologne-Script				https://ebible.org/epub/sancol.epub	Holy-Bible---Sanskrit---Cologne-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Cologne-Script				https://ebible.org/pdf/sancol/sancol_all.pdf	Holy-Bible---Sanskrit---Cologne-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Cologne-Script				https://ebible.org/sword/zip/sancol2018eb.zip	Holy-Bible---Sanskrit---Cologne-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Cologne-Script				https://ebible.org/Scriptures/sancol_vpl.zip	Holy-Bible---Sanskrit---Cologne-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Devanagari-Script				https://ebible.org/epub/sandev.epub	Holy-Bible---Sanskrit---Devanagari-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Devanagari-Script				https://ebible.org/pdf/sandev/sandev_all.pdf	Holy-Bible---Sanskrit---Devanagari-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Devanagari-Script				https://ebible.org/sword/zip/sandev2018eb.zip	Holy-Bible---Sanskrit---Devanagari-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Devanagari-Script				https://ebible.org/Scriptures/sandev_vpl.zip	Holy-Bible---Sanskrit---Devanagari-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Gujarati-Script				https://ebible.org/epub/sanguj.epub	Holy-Bible---Sanskrit---Gujarati-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Gujarati-Script				https://ebible.org/pdf/sanguj/sanguj_all.pdf	Holy-Bible---Sanskrit---Gujarati-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Gujarati-Script				https://ebible.org/sword/zip/sanguj2018eb.zip	Holy-Bible---Sanskrit---Gujarati-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Gujarati-Script				https://ebible.org/Scriptures/sanguj_vpl.zip	Holy-Bible---Sanskrit---Gujarati-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Harvard-Kyoto-Script				https://ebible.org/epub/sanhk.epub	Holy-Bible---Sanskrit---Harvard-Kyoto-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Harvard-Kyoto-Script				https://ebible.org/pdf/sanhk/sanhk_all.pdf	Holy-Bible---Sanskrit---Harvard-Kyoto-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Harvard-Kyoto-Script				https://ebible.org/sword/zip/sanhk2018eb.zip	Holy-Bible---Sanskrit---Harvard-Kyoto-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Harvard-Kyoto-Script				https://ebible.org/Scriptures/sanhk_vpl.zip	Holy-Bible---Sanskrit---Harvard-Kyoto-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---IAST-Script				https://ebible.org/epub/sanias.epub	Holy-Bible---Sanskrit---IAST-Script---Source-Edition.epub
Holy-Bible---Sanskrit---IAST-Script				https://ebible.org/pdf/sanias/sanias_all.pdf	Holy-Bible---Sanskrit---IAST-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---IAST-Script				https://ebible.org/sword/zip/sanias2018eb.zip	Holy-Bible---Sanskrit---IAST-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---IAST-Script				https://ebible.org/Scriptures/sanias_vpl.zip	Holy-Bible---Sanskrit---IAST-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---ISO-Script				https://ebible.org/epub/saniso.epub	Holy-Bible---Sanskrit---ISO-Script---Source-Edition.epub
Holy-Bible---Sanskrit---ISO-Script				https://ebible.org/pdf/saniso/saniso_all.pdf	Holy-Bible---Sanskrit---ISO-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---ISO-Script				https://ebible.org/sword/zip/saniso2018eb.zip	Holy-Bible---Sanskrit---ISO-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---ISO-Script				https://ebible.org/Scriptures/saniso_vpl.zip	Holy-Bible---Sanskrit---ISO-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---ITRANS-Script				https://ebible.org/epub/sanitr.epub	Holy-Bible---Sanskrit---ITRANS-Script---Source-Edition.epub
Holy-Bible---Sanskrit---ITRANS-Script				https://ebible.org/pdf/sanitr/sanitr_all.pdf	Holy-Bible---Sanskrit---ITRANS-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---ITRANS-Script				https://ebible.org/sword/zip/sanitr2018eb.zip	Holy-Bible---Sanskrit---ITRANS-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---ITRANS-Script				https://ebible.org/Scriptures/sanitr_vpl.zip	Holy-Bible---Sanskrit---ITRANS-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Kannada-Script				https://ebible.org/epub/sankan.epub	Holy-Bible---Sanskrit---Kannada-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Kannada-Script				https://ebible.org/pdf/sankan/sankan_all.pdf	Holy-Bible---Sanskrit---Kannada-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Kannada-Script				https://ebible.org/sword/zip/sankan2018eb.zip	Holy-Bible---Sanskrit---Kannada-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Kannada-Script				https://ebible.org/Scriptures/sankan_vpl.zip	Holy-Bible---Sanskrit---Kannada-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Khmer-Script				https://ebible.org/epub/sankhm.epub	Holy-Bible---Sanskrit---Khmer-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Khmer-Script				https://ebible.org/pdf/sankhm/sankhm_all.pdf	Holy-Bible---Sanskrit---Khmer-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Khmer-Script				https://ebible.org/sword/zip/sankhm2018eb.zip	Holy-Bible---Sanskrit---Khmer-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Khmer-Script				https://ebible.org/Scriptures/sankhm_vpl.zip	Holy-Bible---Sanskrit---Khmer-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Malayalam-Script				https://ebible.org/epub/sanmal.epub	Holy-Bible---Sanskrit---Malayalam-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Malayalam-Script				https://ebible.org/pdf/sanmal/sanmal_all.pdf	Holy-Bible---Sanskrit---Malayalam-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Malayalam-Script				https://ebible.org/sword/zip/sanmal2018eb.zip	Holy-Bible---Sanskrit---Malayalam-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Malayalam-Script				https://ebible.org/Scriptures/sanmal_vpl.zip	Holy-Bible---Sanskrit---Malayalam-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Oriya-Script				https://ebible.org/epub/sanori.epub	Holy-Bible---Sanskrit---Oriya-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Oriya-Script				https://ebible.org/pdf/sanori/sanori_all.pdf	Holy-Bible---Sanskrit---Oriya-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Oriya-Script				https://ebible.org/sword/zip/sanori2018eb.zip	Holy-Bible---Sanskrit---Oriya-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Oriya-Script				https://ebible.org/Scriptures/sanori_vpl.zip	Holy-Bible---Sanskrit---Oriya-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Punjabi-Script				https://ebible.org/epub/sanpun.epub	Holy-Bible---Sanskrit---Punjabi-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Punjabi-Script				https://ebible.org/pdf/sanpun/sanpun_all.pdf	Holy-Bible---Sanskrit---Punjabi-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Punjabi-Script				https://ebible.org/sword/zip/sanpun2018eb.zip	Holy-Bible---Sanskrit---Punjabi-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Punjabi-Script				https://ebible.org/Scriptures/sanpun_vpl.zip	Holy-Bible---Sanskrit---Punjabi-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Sinhala-Script				https://ebible.org/epub/sansin.epub	Holy-Bible---Sanskrit---Sinhala-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Sinhala-Script				https://ebible.org/pdf/sansin/sansin_all.pdf	Holy-Bible---Sanskrit---Sinhala-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Sinhala-Script				https://ebible.org/sword/zip/sansin2018eb.zip	Holy-Bible---Sanskrit---Sinhala-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Sinhala-Script				https://ebible.org/Scriptures/sansin_vpl.zip	Holy-Bible---Sanskrit---Sinhala-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Tamil-Script				https://ebible.org/epub/santam.epub	Holy-Bible---Sanskrit---Tamil-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Tamil-Script				https://ebible.org/pdf/santam/santam_all.pdf	Holy-Bible---Sanskrit---Tamil-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Tamil-Script				https://ebible.org/sword/zip/santam2018eb.zip	Holy-Bible---Sanskrit---Tamil-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Tamil-Script				https://ebible.org/Scriptures/santam_vpl.zip	Holy-Bible---Sanskrit---Tamil-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Telugu-Script				https://ebible.org/epub/santel.epub	Holy-Bible---Sanskrit---Telugu-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Telugu-Script				https://ebible.org/pdf/santel/santel_all.pdf	Holy-Bible---Sanskrit---Telugu-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Telugu-Script				https://ebible.org/sword/zip/santel2018eb.zip	Holy-Bible---Sanskrit---Telugu-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Telugu-Script				https://ebible.org/Scriptures/santel_vpl.zip	Holy-Bible---Sanskrit---Telugu-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Thai-Script				https://ebible.org/epub/santha.epub	Holy-Bible---Sanskrit---Thai-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Thai-Script				https://ebible.org/pdf/santha/santha_all.pdf	Holy-Bible---Sanskrit---Thai-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Thai-Script				https://ebible.org/sword/zip/santha2018eb.zip	Holy-Bible---Sanskrit---Thai-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Thai-Script				https://ebible.org/Scriptures/santha_vpl.zip	Holy-Bible---Sanskrit---Thai-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Tibetan-Script				https://ebible.org/epub/santib.epub	Holy-Bible---Sanskrit---Tibetan-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Tibetan-Script				https://ebible.org/pdf/santib/santib_all.pdf	Holy-Bible---Sanskrit---Tibetan-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Tibetan-Script				https://ebible.org/sword/zip/santib2018eb.zip	Holy-Bible---Sanskrit---Tibetan-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Tibetan-Script				https://ebible.org/Scriptures/santib_vpl.zip	Holy-Bible---Sanskrit---Tibetan-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Urdu-Script				https://ebible.org/epub/sanurd.epub	Holy-Bible---Sanskrit---Urdu-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Urdu-Script				https://ebible.org/pdf/sanurd/sanurd_all.pdf	Holy-Bible---Sanskrit---Urdu-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Urdu-Script				https://ebible.org/sword/zip/sanurd2018eb.zip	Holy-Bible---Sanskrit---Urdu-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Urdu-Script				https://ebible.org/Scriptures/sanurd_vpl.zip	Holy-Bible---Sanskrit---Urdu-Script---Source-Edition.VPL.zip
Holy-Bible---Sanskrit---Velthuis-Script				https://ebible.org/epub/sanvel.epub	Holy-Bible---Sanskrit---Velthuis-Script---Source-Edition.epub
Holy-Bible---Sanskrit---Velthuis-Script				https://ebible.org/pdf/sanvel/sanvel_all.pdf	Holy-Bible---Sanskrit---Velthuis-Script---Source-Edition.pdf
Holy-Bible---Sanskrit---Velthuis-Script				https://ebible.org/sword/zip/sanvel2018eb.zip	Holy-Bible---Sanskrit---Velthuis-Script---Source-Edition.SWORD.zip
Holy-Bible---Sanskrit---Velthuis-Script				https://ebible.org/Scriptures/sanvel_vpl.zip	Holy-Bible---Sanskrit---Velthuis-Script---Source-Edition.VPL.zip
Holy-Bible---Sari---Sari-Bible				https://ebible.org/epub/asj.epub	Holy-Bible---Sari---Sari-Bible---Source-Edition.epub
Holy-Bible---Sari---Sari-Bible				https://ebible.org/pdf/asj/asj_prt.pdf	Holy-Bible---Sari---Sari-Bible---Source-Edition.pdf
Holy-Bible---Sari---Sari-Bible				https://ebible.org/sword/zip/asj2024eb.zip	Holy-Bible---Sari---Sari-Bible---Source-Edition.SWORD.zip
Holy-Bible---Sari---Sari-Bible				https://ebible.org/Scriptures/asj_vpl.zip	Holy-Bible---Sari---Sari-Bible---Source-Edition.VPL.zip
Holy-Bible---Satawalese---Satawalese-Bible				https://ebible.org/epub/stw.epub	Holy-Bible---Satawalese---Satawalese-Bible---Source-Edition.epub
Holy-Bible---Satawalese---Satawalese-Bible				https://ebible.org/pdf/stw/stw_prt.pdf	Holy-Bible---Satawalese---Satawalese-Bible---Source-Edition.pdf
Holy-Bible---Satawalese---Satawalese-Bible				https://ebible.org/sword/zip/stweb.zip	Holy-Bible---Satawalese---Satawalese-Bible---Source-Edition.SWORD.zip
Holy-Bible---Satawalese---Satawalese-Bible				https://ebible.org/Scriptures/stw_vpl.zip	Holy-Bible---Satawalese---Satawalese-Bible---Source-Edition.VPL.zip
Holy-Bible---Scots-Gaelic---Scots-Gaelic-Gospel-Mark	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/ScotsGaelic.zip	Holy-Bible---Scots-Gaelic---Scots-Gaelic-Gospel-Mark---Source-Edition.SWORD.zip
Holy-Bible---Serbian---Karadzic-Danicic-Latin-Script				https://ebible.org/epub/srp1865.epub	Holy-Bible---Serbian---Karadzic-Danicic-Latin-Script---Source-Edition.epub
Holy-Bible---Serbian---Karadzic-Danicic-Latin-Script				https://ebible.org/pdf/srp1865/srp1865_all.pdf	Holy-Bible---Serbian---Karadzic-Danicic-Latin-Script---Source-Edition.pdf
Holy-Bible---Serbian---Karadzic-Danicic-Latin-Script				https://ebible.org/sword/zip/srp1865eb.zip	Holy-Bible---Serbian---Karadzic-Danicic-Latin-Script---Source-Edition.SWORD.zip
Holy-Bible---Serbian---Karadzic-Danicic-Latin-Script				https://ebible.org/Scriptures/srp1865_vpl.zip	Holy-Bible---Serbian---Karadzic-Danicic-Latin-Script---Source-Edition.VPL.zip
Holy-Bible---Serbian---Serbian-Ekavski-Bible	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/SrKDEkavski.zip	Holy-Bible---Serbian---Serbian-Ekavski-Bible---Source-Edition.SWORD.zip
Holy-Bible---Serbian---Serbian-ONSP-Cyrillic				https://ebible.org/epub/srponspc.epub	Holy-Bible---Serbian---Serbian-ONSP-Cyrillic---Source-Edition.epub
Holy-Bible---Serbian---Serbian-ONSP-Cyrillic				https://ebible.org/pdf/srponspc/srponspc_prt.pdf	Holy-Bible---Serbian---Serbian-ONSP-Cyrillic---Source-Edition.pdf
Holy-Bible---Serbian---Serbian-ONSP-Cyrillic				https://ebible.org/sword/zip/srponspc2017eb.zip	Holy-Bible---Serbian---Serbian-ONSP-Cyrillic---Source-Edition.SWORD.zip
Holy-Bible---Serbian---Serbian-ONSP-Cyrillic				https://ebible.org/Scriptures/srponspc_vpl.zip	Holy-Bible---Serbian---Serbian-ONSP-Cyrillic---Source-Edition.VPL.zip
Holy-Bible---Serbian---Serbian-ONST-Latin				https://ebible.org/epub/srponstl.epub	Holy-Bible---Serbian---Serbian-ONST-Latin---Source-Edition.epub
Holy-Bible---Serbian---Serbian-ONST-Latin				https://ebible.org/pdf/srponstl/srponstl_prt.pdf	Holy-Bible---Serbian---Serbian-ONST-Latin---Source-Edition.pdf
Holy-Bible---Serbian---Serbian-ONST-Latin				https://ebible.org/sword/zip/srponstl2017eb.zip	Holy-Bible---Serbian---Serbian-ONST-Latin---Source-Edition.SWORD.zip
Holy-Bible---Serbian---Serbian-ONST-Latin				https://ebible.org/Scriptures/srponstl_vpl.zip	Holy-Bible---Serbian---Serbian-ONST-Latin---Source-Edition.VPL.zip
Holy-Bible---Setswana---Open-Tswana-Living				https://ebible.org/epub/tsn.epub	Holy-Bible---Setswana---Open-Tswana-Living---Source-Edition.epub
Holy-Bible---Setswana---Open-Tswana-Living				https://ebible.org/pdf/tsn/tsn_all.pdf	Holy-Bible---Setswana---Open-Tswana-Living---Source-Edition.pdf
Holy-Bible---Setswana---Open-Tswana-Living				https://ebible.org/sword/zip/tsn1993eb.zip	Holy-Bible---Setswana---Open-Tswana-Living---Source-Edition.SWORD.zip
Holy-Bible---Setswana---Open-Tswana-Living				https://ebible.org/Scriptures/tsn_vpl.zip	Holy-Bible---Setswana---Open-Tswana-Living---Source-Edition.VPL.zip
Holy-Bible---Sgaw-Karen---Mason-Bible	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/KswSKMB.zip	Holy-Bible---Sgaw-Karen---Mason-Bible---Source-Edition.SWORD.zip
Holy-Bible---Shi---Mashi-Bible				https://ebible.org/epub/shr.epub	Holy-Bible---Shi---Mashi-Bible---Source-Edition.epub
Holy-Bible---Shi---Mashi-Bible				https://ebible.org/pdf/shr/shr_prt.pdf	Holy-Bible---Shi---Mashi-Bible---Source-Edition.pdf
Holy-Bible---Shi---Mashi-Bible				https://ebible.org/sword/zip/shr2024eb.zip	Holy-Bible---Shi---Mashi-Bible---Source-Edition.SWORD.zip
Holy-Bible---Shi---Mashi-Bible				https://ebible.org/Scriptures/shr_vpl.zip	Holy-Bible---Shi---Mashi-Bible---Source-Edition.VPL.zip
Holy-Bible---Sholaga---Sholaga-Bible				https://ebible.org/epub/sle.epub	Holy-Bible---Sholaga---Sholaga-Bible---Source-Edition.epub
Holy-Bible---Sholaga---Sholaga-Bible				https://ebible.org/pdf/sle/sle_prt.pdf	Holy-Bible---Sholaga---Sholaga-Bible---Source-Edition.pdf
Holy-Bible---Sholaga---Sholaga-Bible				https://ebible.org/sword/zip/sle2023eb.zip	Holy-Bible---Sholaga---Sholaga-Bible---Source-Edition.SWORD.zip
Holy-Bible---Sholaga---Sholaga-Bible				https://ebible.org/Scriptures/sle_vpl.zip	Holy-Bible---Sholaga---Sholaga-Bible---Source-Edition.VPL.zip
Holy-Bible---Shona---Rakasununguka				https://ebible.org/epub/sna.epub	Holy-Bible---Shona---Rakasununguka---Source-Edition.epub
Holy-Bible---Shona---Rakasununguka				https://ebible.org/pdf/sna/sna_all.pdf	Holy-Bible---Shona---Rakasununguka---Source-Edition.pdf
Holy-Bible---Shona---Rakasununguka				https://ebible.org/sword/zip/sna2017eb.zip	Holy-Bible---Shona---Rakasununguka---Source-Edition.SWORD.zip
Holy-Bible---Shona---Rakasununguka				https://ebible.org/Scriptures/sna_vpl.zip	Holy-Bible---Shona---Rakasununguka---Source-Edition.VPL.zip
Holy-Bible---Shona---Shona-Bible	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/Shona.zip	Holy-Bible---Shona---Shona-Bible---Source-Edition.SWORD.zip
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/CSlElizabeth.zip	Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth---Source-Edition.SWORD.zip
Holy-Bible---Slovak---Slovak-Bible				https://ebible.org/epub/slk.epub	Holy-Bible---Slovak---Slovak-Bible---Source-Edition.epub
Holy-Bible---Slovak---Slovak-Bible				https://ebible.org/pdf/slk/slk_prt.pdf	Holy-Bible---Slovak---Slovak-Bible---Source-Edition.pdf
Holy-Bible---Slovak---Slovak-Bible				https://ebible.org/sword/zip/slk2023eb.zip	Holy-Bible---Slovak---Slovak-Bible---Source-Edition.SWORD.zip
Holy-Bible---Slovak---Slovak-Bible				https://ebible.org/Scriptures/slk_vpl.zip	Holy-Bible---Slovak---Slovak-Bible---Source-Edition.VPL.zip
Holy-Bible---Slovene---Slovene-Savli-Bible	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/SloKJV.zip	Holy-Bible---Slovene---Slovene-Savli-Bible---Source-Edition.SWORD.zip
Holy-Bible---Slovene---Slovene-Stritarja-NT	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/SloStritar.zip	Holy-Bible---Slovene---Slovene-Stritarja-NT---Source-Edition.SWORD.zip
Holy-Bible---Soli---Soli-Bible				https://ebible.org/epub/sby.epub	Holy-Bible---Soli---Soli-Bible---Source-Edition.epub
Holy-Bible---Soli---Soli-Bible				https://ebible.org/pdf/sby/sby_all.pdf	Holy-Bible---Soli---Soli-Bible---Source-Edition.pdf
Holy-Bible---Soli---Soli-Bible				https://ebible.org/sword/zip/sby2018eb.zip	Holy-Bible---Soli---Soli-Bible---Source-Edition.SWORD.zip
Holy-Bible---Soli---Soli-Bible				https://ebible.org/Scriptures/sby_vpl.zip	Holy-Bible---Soli---Soli-Bible---Source-Edition.VPL.zip
Holy-Bible---Somali---Somali-Bible				https://ebible.org/epub/som.epub	Holy-Bible---Somali---Somali-Bible---Source-Edition.epub
Holy-Bible---Somali---Somali-Bible				https://ebible.org/pdf/som/som_all.pdf	Holy-Bible---Somali---Somali-Bible---Source-Edition.pdf
Holy-Bible---Somali---Somali-Bible				https://ebible.org/sword/zip/som2008eb.zip	Holy-Bible---Somali---Somali-Bible---Source-Edition.SWORD.zip
Holy-Bible---Somali---Somali-Bible				https://ebible.org/Scriptures/som_vpl.zip	Holy-Bible---Somali---Somali-Bible---Source-Edition.VPL.zip
Holy-Bible---Somau-Karia---Somau-Karia-Bible				https://ebible.org/epub/six.epub	Holy-Bible---Somau-Karia---Somau-Karia-Bible---Source-Edition.epub
Holy-Bible---Somau-Karia---Somau-Karia-Bible				https://ebible.org/pdf/six/six_prt.pdf	Holy-Bible---Somau-Karia---Somau-Karia-Bible---Source-Edition.pdf
Holy-Bible---Somau-Karia---Somau-Karia-Bible				https://ebible.org/sword/zip/six2024eb.zip	Holy-Bible---Somau-Karia---Somau-Karia-Bible---Source-Edition.SWORD.zip
Holy-Bible---Somau-Karia---Somau-Karia-Bible				https://ebible.org/Scriptures/six_vpl.zip	Holy-Bible---Somau-Karia---Somau-Karia-Bible---Source-Edition.VPL.zip
Holy-Bible---Spanish---Biblia-Platense-Straubinger	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/SpaPlatense.zip	Holy-Bible---Spanish---Biblia-Platense-Straubinger---Source-Edition.SWORD.zip
Holy-Bible---Spanish---Free-Bible				https://ebible.org/epub/spavbl.epub	Holy-Bible---Spanish---Free-Bible---Source-Edition.epub
Holy-Bible---Spanish---Free-Bible				https://ebible.org/pdf/spavbl/spavbl_all.pdf	Holy-Bible---Spanish---Free-Bible---Source-Edition.pdf
Holy-Bible---Spanish---Free-Bible				https://ebible.org/sword/zip/spavbl2018eb.zip	Holy-Bible---Spanish---Free-Bible---Source-Edition.SWORD.zip
Holy-Bible---Spanish---Free-Bible				https://ebible.org/Scriptures/spavbl_vpl.zip	Holy-Bible---Spanish---Free-Bible---Source-Edition.VPL.zip
Holy-Bible---Spanish---Free-for-the-World				https://ebible.org/epub/spablm.epub	Holy-Bible---Spanish---Free-for-the-World---Source-Edition.epub
Holy-Bible---Spanish---Free-for-the-World				https://ebible.org/pdf/spablm/spablm_all.pdf	Holy-Bible---Spanish---Free-for-the-World---Source-Edition.pdf
Holy-Bible---Spanish---Free-for-the-World				https://ebible.org/sword/zip/spablm2022eb.zip	Holy-Bible---Spanish---Free-for-the-World---Source-Edition.SWORD.zip
Holy-Bible---Spanish---Free-for-the-World				https://ebible.org/Scriptures/spablm_vpl.zip	Holy-Bible---Spanish---Free-for-the-World---Source-Edition.VPL.zip
Holy-Bible---Spanish---Gods-Word-for-You				https://ebible.org/epub/spapddpt.epub	Holy-Bible---Spanish---Gods-Word-for-You---Source-Edition.epub
Holy-Bible---Spanish---Gods-Word-for-You				https://ebible.org/pdf/spapddpt/spapddpt_all.pdf	Holy-Bible---Spanish---Gods-Word-for-You---Source-Edition.pdf
Holy-Bible---Spanish---Gods-Word-for-You				https://ebible.org/sword/zip/spapddpt2022eb.zip	Holy-Bible---Spanish---Gods-Word-for-You---Source-Edition.SWORD.zip
Holy-Bible---Spanish---Gods-Word-for-You				https://ebible.org/Scriptures/spapddpt_vpl.zip	Holy-Bible---Spanish---Gods-Word-for-You---Source-Edition.VPL.zip
Holy-Bible---Spanish---Reina-Valera-1865	SWORD			https://crosswire.org/ftpmirror/pub/sword/packages/rawzip/SpaRV1865.zip	Holy-Bible---Spanish---Reina-Valera-1865---Source-Edition.SWORD.zip
Holy-Bible---Spanish---Reina-Valera-1909				https://ebible.org/epub/spaRV1909.epub	Holy-Bible---Spanish---Reina-Valera-1909---Source-Edition.epub
Holy-Bible---Spanish---Reina-Valera-1909				https://ebible.org/pdf/spaRV1909/spaRV1909_all.pdf	Holy-Bible---Spanish---Reina-Valera-1909---Source-Edition.pdf
Holy-Bible---Spanish---Reina-Valera-1909				https://ebible.org/sword/zip/spaRV1909eb.zip	Holy-Bible---Spanish---Reina-Valera-1909---Source-Edition.SWORD.zip
Holy-Bible---Spanish---Reina-Valera-1909				https://ebible.org/Scriptures/spaRV1909_vpl.zip	Holy-Bible---Spanish---Reina-Valera-1909---Source-Edition.VPL.zip
