INDEX	BOOK	CHAPTER	VERSE	INDEX2	BOOK2	CHAPTER2	VERSE2	NOTE
066	REV	022	004	066	REV	022	004	
066	REV	022	005	066	REV	022	005	
066	REV	022	006	066	REV	022	006	
066	REV	022	007	066	REV	022	007	
066	REV	022	008	066	REV	022	008	
066	REV	022	009	066	REV	022	009	
066	REV	022	010	066	REV	022	010	
066	REV	022	011	066	REV	022	011	
066	REV	022	012	066	REV	022	012	
066	REV	022	013	066	REV	022	013	
066	REV	022	014	066	REV	022	014	
066	REV	022	015	066	REV	022	015	
066	REV	022	016	066	REV	022	016	
066	REV	022	017	066	REV	022	017	
066	REV	022	018	066	REV	022	018	
066	REV	022	019	066	REV	022	019	
066	REV	022	020	066	REV	022	020	
066	REV	022	021	066	REV	022	021	
