BIBLE	INDEX	BOOK	CHAPTER	VERSE	WORD	STRONGS	UNTRANS	TEXT
Holy-Bible---Sanskrit---Punjabi-Script	049	EPH	002	002	SKIP			NULL
Holy-Bible---Sanskrit---Punjabi-Script	049	EPH	003	011	SKIP			NULL
Holy-Bible---Sanskrit---Punjabi-Script	049	EPH	003	012	AIONS	g165		NULL
Holy-Bible---Sanskrit---Punjabi-Script	056	TIT	001	001	AIONIAN	g166		NULL
Holy-Bible---Sanskrit---Punjabi-Script	056	TIT	001	002	SKIP			NULL
Holy-Bible---Sanskrit---Punjabi-Script	058	HEB	007	021	SKIP			NULL
Holy-Bible---Sanskrit---Punjabi-Script	058	HEB	007	022	AIONS	g165		NULL
Holy-Bible---Sanskrit---Punjabi-Script	061	2PE	002	017	NOTE			questioned
Holy-Bible---Sanskrit---Punjabi-Script								NULL
Holy-Bible---Sanskrit---Sinhala-Script	041	MAR	004	018	AIONS	g165		NULL
Holy-Bible---Sanskrit---Sinhala-Script	041	MAR	004	019	SKIP			NULL
Holy-Bible---Sanskrit---Sinhala-Script	041	MAR	009	043	SKIP			NULL
Holy-Bible---Sanskrit---Sinhala-Script	041	MAR	009	044	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Sinhala-Script	041	MAR	009	045	SKIP			NULL
Holy-Bible---Sanskrit---Sinhala-Script	041	MAR	009	046	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Sinhala-Script	041	MAR	009	047	SKIP			NULL
Holy-Bible---Sanskrit---Sinhala-Script	041	MAR	009	048	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Sinhala-Script	042	LUK	001	054	AIONS	g165		NULL
Holy-Bible---Sanskrit---Sinhala-Script	042	LUK	001	055	SKIP			NULL
Holy-Bible---Sanskrit---Sinhala-Script	042	LUK	001	070	SKIP			NULL
Holy-Bible---Sanskrit---Sinhala-Script	042	LUK	001	073	AIONS	g165		NULL
Holy-Bible---Sanskrit---Sinhala-Script	045	ROM	001	024	AIONS	g165		NULL
Holy-Bible---Sanskrit---Sinhala-Script	045	ROM	001	025	SKIP			NULL
Holy-Bible---Sanskrit---Sinhala-Script	049	EPH	002	001	AIONS	g165		NULL
Holy-Bible---Sanskrit---Sinhala-Script	049	EPH	002	002	SKIP			NULL
Holy-Bible---Sanskrit---Sinhala-Script	049	EPH	003	011	SKIP			NULL
Holy-Bible---Sanskrit---Sinhala-Script	049	EPH	003	012	AIONS	g165		NULL
Holy-Bible---Sanskrit---Sinhala-Script	056	TIT	001	001	AIONIAN	g166		NULL
Holy-Bible---Sanskrit---Sinhala-Script	056	TIT	001	002	SKIP			NULL
Holy-Bible---Sanskrit---Sinhala-Script	058	HEB	007	021	SKIP			NULL
Holy-Bible---Sanskrit---Sinhala-Script	058	HEB	007	022	AIONS	g165		NULL
Holy-Bible---Sanskrit---Sinhala-Script	061	2PE	002	017	NOTE			questioned
Holy-Bible---Sanskrit---Sinhala-Script								NULL
Holy-Bible---Sanskrit---Tamil-Script	041	MAR	004	018	AIONS	g165		NULL
Holy-Bible---Sanskrit---Tamil-Script	041	MAR	004	019	SKIP			NULL
Holy-Bible---Sanskrit---Tamil-Script	041	MAR	009	043	SKIP			NULL
Holy-Bible---Sanskrit---Tamil-Script	041	MAR	009	044	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Tamil-Script	041	MAR	009	045	SKIP			NULL
Holy-Bible---Sanskrit---Tamil-Script	041	MAR	009	046	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Tamil-Script	041	MAR	009	047	SKIP			NULL
Holy-Bible---Sanskrit---Tamil-Script	041	MAR	009	048	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Tamil-Script	042	LUK	001	054	AIONS	g165		NULL
Holy-Bible---Sanskrit---Tamil-Script	042	LUK	001	055	SKIP			NULL
Holy-Bible---Sanskrit---Tamil-Script	042	LUK	001	070	SKIP			NULL
Holy-Bible---Sanskrit---Tamil-Script	042	LUK	001	073	AIONS	g165		NULL
Holy-Bible---Sanskrit---Tamil-Script	045	ROM	001	024	AIONS	g165		NULL
Holy-Bible---Sanskrit---Tamil-Script	045	ROM	001	025	SKIP			NULL
Holy-Bible---Sanskrit---Tamil-Script	049	EPH	002	001	AIONS	g165		NULL
Holy-Bible---Sanskrit---Tamil-Script	049	EPH	002	002	SKIP			NULL
Holy-Bible---Sanskrit---Tamil-Script	049	EPH	003	011	SKIP			NULL
Holy-Bible---Sanskrit---Tamil-Script	049	EPH	003	012	AIONS	g165		NULL
Holy-Bible---Sanskrit---Tamil-Script	056	TIT	001	001	AIONIAN	g166		NULL
Holy-Bible---Sanskrit---Tamil-Script	056	TIT	001	002	SKIP			NULL
Holy-Bible---Sanskrit---Tamil-Script	058	HEB	007	021	SKIP			NULL
Holy-Bible---Sanskrit---Tamil-Script	058	HEB	007	022	AIONS	g165		NULL
Holy-Bible---Sanskrit---Tamil-Script	061	2PE	002	017	NOTE			questioned
Holy-Bible---Sanskrit---Tamil-Script								NULL
Holy-Bible---Sanskrit---Telugu-Script	041	MAR	004	018	AIONS	g165		NULL
Holy-Bible---Sanskrit---Telugu-Script	041	MAR	004	019	SKIP			NULL
Holy-Bible---Sanskrit---Telugu-Script	041	MAR	009	043	SKIP			NULL
Holy-Bible---Sanskrit---Telugu-Script	041	MAR	009	044	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Telugu-Script	041	MAR	009	045	SKIP			NULL
Holy-Bible---Sanskrit---Telugu-Script	041	MAR	009	046	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Telugu-Script	041	MAR	009	047	SKIP			NULL
Holy-Bible---Sanskrit---Telugu-Script	041	MAR	009	048	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Telugu-Script	042	LUK	001	054	AIONS	g165		NULL
Holy-Bible---Sanskrit---Telugu-Script	042	LUK	001	055	SKIP			NULL
Holy-Bible---Sanskrit---Telugu-Script	042	LUK	001	070	SKIP			NULL
Holy-Bible---Sanskrit---Telugu-Script	042	LUK	001	073	AIONS	g165		NULL
Holy-Bible---Sanskrit---Telugu-Script	045	ROM	001	024	AIONS	g165		NULL
Holy-Bible---Sanskrit---Telugu-Script	045	ROM	001	025	SKIP			NULL
Holy-Bible---Sanskrit---Telugu-Script	049	EPH	002	001	AIONS	g165		NULL
Holy-Bible---Sanskrit---Telugu-Script	049	EPH	002	002	SKIP			NULL
Holy-Bible---Sanskrit---Telugu-Script	049	EPH	003	011	SKIP			NULL
Holy-Bible---Sanskrit---Telugu-Script	049	EPH	003	012	AIONS	g165		NULL
Holy-Bible---Sanskrit---Telugu-Script	056	TIT	001	001	AIONIAN	g166		NULL
Holy-Bible---Sanskrit---Telugu-Script	056	TIT	001	002	SKIP			NULL
Holy-Bible---Sanskrit---Telugu-Script	058	HEB	007	021	SKIP			NULL
Holy-Bible---Sanskrit---Telugu-Script	058	HEB	007	022	AIONS	g165		NULL
Holy-Bible---Sanskrit---Telugu-Script	061	2PE	002	017	NOTE			questioned
Holy-Bible---Sanskrit---Telugu-Script								NULL
Holy-Bible---Sanskrit---Thai-Script	041	MAR	004	018	AIONS	g165		NULL
Holy-Bible---Sanskrit---Thai-Script	041	MAR	004	019	SKIP			NULL
Holy-Bible---Sanskrit---Thai-Script	041	MAR	009	043	SKIP			NULL
Holy-Bible---Sanskrit---Thai-Script	041	MAR	009	044	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Thai-Script	041	MAR	009	045	SKIP			NULL
Holy-Bible---Sanskrit---Thai-Script	041	MAR	009	046	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Thai-Script	041	MAR	009	047	SKIP			NULL
Holy-Bible---Sanskrit---Thai-Script	041	MAR	009	048	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Thai-Script	042	LUK	001	054	AIONS	g165		NULL
Holy-Bible---Sanskrit---Thai-Script	042	LUK	001	055	SKIP			NULL
Holy-Bible---Sanskrit---Thai-Script	042	LUK	001	070	SKIP			NULL
Holy-Bible---Sanskrit---Thai-Script	042	LUK	001	073	AIONS	g165		NULL
Holy-Bible---Sanskrit---Thai-Script	045	ROM	001	024	AIONS	g165		NULL
Holy-Bible---Sanskrit---Thai-Script	045	ROM	001	025	SKIP			NULL
Holy-Bible---Sanskrit---Thai-Script	049	EPH	002	001	AIONS	g165		NULL
Holy-Bible---Sanskrit---Thai-Script	049	EPH	002	002	SKIP			NULL
Holy-Bible---Sanskrit---Thai-Script	049	EPH	003	011	SKIP			NULL
Holy-Bible---Sanskrit---Thai-Script	049	EPH	003	012	AIONS	g165		NULL
Holy-Bible---Sanskrit---Thai-Script	056	TIT	001	001	AIONIAN	g166		NULL
Holy-Bible---Sanskrit---Thai-Script	056	TIT	001	002	SKIP			NULL
Holy-Bible---Sanskrit---Thai-Script	058	HEB	007	021	SKIP			NULL
Holy-Bible---Sanskrit---Thai-Script	058	HEB	007	022	AIONS	g165		NULL
Holy-Bible---Sanskrit---Thai-Script	061	2PE	002	017	NOTE			questioned
Holy-Bible---Sanskrit---Thai-Script								NULL
Holy-Bible---Sanskrit---Tibetan-Script	041	MAR	004	018	AIONS	g165		NULL
Holy-Bible---Sanskrit---Tibetan-Script	041	MAR	004	019	SKIP			NULL
Holy-Bible---Sanskrit---Tibetan-Script	041	MAR	009	043	SKIP			NULL
Holy-Bible---Sanskrit---Tibetan-Script	041	MAR	009	044	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Tibetan-Script	041	MAR	009	045	SKIP			NULL
Holy-Bible---Sanskrit---Tibetan-Script	041	MAR	009	046	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Tibetan-Script	041	MAR	009	047	SKIP			NULL
Holy-Bible---Sanskrit---Tibetan-Script	041	MAR	009	048	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Tibetan-Script	042	LUK	001	054	AIONS	g165		NULL
Holy-Bible---Sanskrit---Tibetan-Script	042	LUK	001	055	SKIP			NULL
Holy-Bible---Sanskrit---Tibetan-Script	042	LUK	001	070	SKIP			NULL
Holy-Bible---Sanskrit---Tibetan-Script	042	LUK	001	073	AIONS	g165		NULL
Holy-Bible---Sanskrit---Tibetan-Script	045	ROM	001	024	AIONS	g165		NULL
Holy-Bible---Sanskrit---Tibetan-Script	045	ROM	001	025	SKIP			NULL
Holy-Bible---Sanskrit---Tibetan-Script	049	EPH	002	001	AIONS	g165		NULL
Holy-Bible---Sanskrit---Tibetan-Script	049	EPH	002	002	SKIP			NULL
Holy-Bible---Sanskrit---Tibetan-Script	049	EPH	003	011	SKIP			NULL
Holy-Bible---Sanskrit---Tibetan-Script	049	EPH	003	012	AIONS	g165		NULL
Holy-Bible---Sanskrit---Tibetan-Script	056	TIT	001	001	AIONIAN	g166		NULL
Holy-Bible---Sanskrit---Tibetan-Script	056	TIT	001	002	SKIP			NULL
Holy-Bible---Sanskrit---Tibetan-Script	058	HEB	007	021	SKIP			NULL
Holy-Bible---Sanskrit---Tibetan-Script	058	HEB	007	022	AIONS	g165		NULL
Holy-Bible---Sanskrit---Tibetan-Script	061	2PE	002	017	NOTE			questioned
Holy-Bible---Sanskrit---Tibetan-Script								NULL
Holy-Bible---Sanskrit---Urdu-Script	041	MAR	004	018	AIONS	g165		NULL
Holy-Bible---Sanskrit---Urdu-Script	041	MAR	004	019	SKIP			NULL
Holy-Bible---Sanskrit---Urdu-Script	041	MAR	009	043	SKIP			NULL
Holy-Bible---Sanskrit---Urdu-Script	041	MAR	009	044	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Urdu-Script	041	MAR	009	045	SKIP			NULL
Holy-Bible---Sanskrit---Urdu-Script	041	MAR	009	046	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Urdu-Script	041	MAR	009	047	SKIP			NULL
Holy-Bible---Sanskrit---Urdu-Script	041	MAR	009	048	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Urdu-Script	042	LUK	001	054	AIONS	g165		NULL
Holy-Bible---Sanskrit---Urdu-Script	042	LUK	001	055	SKIP			NULL
Holy-Bible---Sanskrit---Urdu-Script	042	LUK	001	070	SKIP			NULL
Holy-Bible---Sanskrit---Urdu-Script	042	LUK	001	073	AIONS	g165		NULL
Holy-Bible---Sanskrit---Urdu-Script	045	ROM	001	024	AIONS	g165		NULL
Holy-Bible---Sanskrit---Urdu-Script	045	ROM	001	025	SKIP			NULL
Holy-Bible---Sanskrit---Urdu-Script	049	EPH	002	001	AIONS	g165		NULL
Holy-Bible---Sanskrit---Urdu-Script	049	EPH	002	002	SKIP			NULL
Holy-Bible---Sanskrit---Urdu-Script	049	EPH	003	011	SKIP			NULL
Holy-Bible---Sanskrit---Urdu-Script	049	EPH	003	012	AIONS	g165		NULL
Holy-Bible---Sanskrit---Urdu-Script	056	TIT	001	001	AIONIAN	g166		NULL
Holy-Bible---Sanskrit---Urdu-Script	056	TIT	001	002	SKIP			NULL
Holy-Bible---Sanskrit---Urdu-Script	058	HEB	007	021	SKIP			NULL
Holy-Bible---Sanskrit---Urdu-Script	058	HEB	007	022	AIONS	g165		NULL
Holy-Bible---Sanskrit---Urdu-Script	061	2PE	002	017	NOTE			questioned
Holy-Bible---Sanskrit---Urdu-Script								NULL
Holy-Bible---Sanskrit---Velthuis-Script	041	MAR	004	018	AIONS	g165		NULL
Holy-Bible---Sanskrit---Velthuis-Script	041	MAR	004	019	SKIP			NULL
Holy-Bible---Sanskrit---Velthuis-Script	041	MAR	009	043	SKIP			NULL
Holy-Bible---Sanskrit---Velthuis-Script	041	MAR	009	044	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Velthuis-Script	041	MAR	009	045	SKIP			NULL
Holy-Bible---Sanskrit---Velthuis-Script	041	MAR	009	046	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Velthuis-Script	041	MAR	009	047	SKIP			NULL
Holy-Bible---Sanskrit---Velthuis-Script	041	MAR	009	048	GEHENNA	g1067		NULL
Holy-Bible---Sanskrit---Velthuis-Script	042	LUK	001	054	AIONS	g165		NULL
Holy-Bible---Sanskrit---Velthuis-Script	042	LUK	001	055	SKIP			NULL
Holy-Bible---Sanskrit---Velthuis-Script	042	LUK	001	070	SKIP			NULL
Holy-Bible---Sanskrit---Velthuis-Script	042	LUK	001	073	AIONS	g165		NULL
Holy-Bible---Sanskrit---Velthuis-Script	045	ROM	001	024	AIONS	g165		NULL
Holy-Bible---Sanskrit---Velthuis-Script	045	ROM	001	025	SKIP			NULL
Holy-Bible---Sanskrit---Velthuis-Script	049	EPH	002	001	AIONS	g165		NULL
Holy-Bible---Sanskrit---Velthuis-Script	049	EPH	002	002	SKIP			NULL
Holy-Bible---Sanskrit---Velthuis-Script	049	EPH	003	011	SKIP			NULL
Holy-Bible---Sanskrit---Velthuis-Script	049	EPH	003	012	AIONS	g165		NULL
Holy-Bible---Sanskrit---Velthuis-Script	056	TIT	001	001	AIONIAN	g166		NULL
Holy-Bible---Sanskrit---Velthuis-Script	056	TIT	001	002	SKIP			NULL
Holy-Bible---Sanskrit---Velthuis-Script	058	HEB	007	021	SKIP			NULL
Holy-Bible---Sanskrit---Velthuis-Script	058	HEB	007	022	AIONS	g165		NULL
Holy-Bible---Sanskrit---Velthuis-Script	061	2PE	002	017	NOTE			questioned
Holy-Bible---Sanskrit---Velthuis-Script								NULL
Holy-Bible---Sari---Sari-Bible	042	LUK	001	054	AIONS	g165		NULL
Holy-Bible---Sari---Sari-Bible	042	LUK	001	055	SKIP			NULL
Holy-Bible---Sari---Sari-Bible								NULL
Holy-Bible---Satawalese---Satawalese-Bible	042	LUK	001	054	AIONS	g165		NULL
Holy-Bible---Satawalese---Satawalese-Bible	042	LUK	001	055	SKIP			NULL
Holy-Bible---Satawalese---Satawalese-Bible								NULL
Holy-Bible---Scots-Gaelic---Scots-Gaelic-Gospel-Mark	061	2PE	002	017	NOTE			questioned
Holy-Bible---Scots-Gaelic---Scots-Gaelic-Gospel-Mark								NULL
Holy-Bible---Serbian---Karadzic-Danicic-Latin-Script	061	2PE	002	017	NOTE			questioned
Holy-Bible---Serbian---Karadzic-Danicic-Latin-Script								NULL
Holy-Bible---Serbian---Serbian-Ekavski-Bible	061	2PE	002	017	NOTE			questioned
Holy-Bible---Serbian---Serbian-Ekavski-Bible								NULL
Holy-Bible---Serbian---Serbian-ONSP-Cyrillic								NULL
Holy-Bible---Serbian---Serbian-ONST-Latin								NULL
Holy-Bible---Setswana---Open-Tswana-Living	040	MAT	012	031	AIONS	g165		NULL
Holy-Bible---Setswana---Open-Tswana-Living	040	MAT	012	032	SKIP			NULL
Holy-Bible---Setswana---Open-Tswana-Living	058	HEB	013	020	AIONS,AIONIAN	g165,g166		NULL
Holy-Bible---Setswana---Open-Tswana-Living	058	HEB	013	021	SKIP			NULL
Holy-Bible---Setswana---Open-Tswana-Living	061	2PE	002	017	NOTE			questioned
Holy-Bible---Setswana---Open-Tswana-Living	065	JUD	001	024	AIONS	g165		NULL
Holy-Bible---Setswana---Open-Tswana-Living	065	JUD	001	025	SKIP			NULL
Holy-Bible---Sgaw-Karen---Mason-Bible								NULL
Holy-Bible---Shi---Mashi-Bible								NULL
Holy-Bible---Sholaga---Sholaga-Bible								NULL
Holy-Bible---Shona---Rakasununguka								NULL
Holy-Bible---Shona---Shona-Bible	061	2PE	002	017	NOTE			questioned
Holy-Bible---Shona---Shona-Bible								NULL
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	001	GEN	004	019	SKIP			NULL
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	001	GEN	004	020	SKIP			NULL
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	001	GEN	004	023	SKIP			NULL
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	001	GEN	036	004	SKIP			NULL
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	014	2CH	035	020	SWAP			И изыде фараон Нехао царь Египетский на царя Ассирийскаго на реку Евфрат, еже ратовати его в Хархамисе. И изыде во сретение ему Иосиа царь.
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	014	2CH	036	004	SWAP			И постави фараон Нехао Елиакима сына Иосиина царем над Иудою и Иерусалимом вместо Иосии отца его, и премени имя его Иоаким. Иоахаза же брата его взя фараон Нехао и введе его во Египет.
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	014	2CH	036	005	SWAP			Двадесяти пяти лет бе Иоаким, егда царствовати нача, и единонадесять лет царствова во Иерусалиме. Сотвори же лукавое пред Господем по всем.
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	017	EST	003	013	SWAP			И посла с писмоносцы писания в царство Артаксерксово, да побиют род Жидовский в день един месяца вторагонадесять, иже есть Адар, и да расхитят имения их.
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	017	EST	004	017	SWAP			И шед Мардохей сотвори, елика заповеда ему Есфирь.
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	017	EST	005	001	SWAP			И бысть по триех днех... и сия червленеющися добротою красоты своея... И прошедши вся двери, ста пред царем. Он же седяше на престоле царства своего, оболчен во все одеяние славы своея.
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	017	EST	008	013	SWAP			И списания сия да предложатся очевидно во всем царстве, еже готовым быти всем Иудеом на сей день ратовати своих противных.
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	017	EST	010	003	SWAP			Мардохей бо вторый бе по цари Артаксерксе, и велик бе во царствии и прославлен от Иудей и любимь, поведаше содеянная всему языку своему.
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	018	JOB	002	009	SWAP			но рцы глагол некий ко Господу и умри.
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	020	PRO	024	022	SWAP			внезапу бо истяжут нечестивых, мучения же обоих кто увесть?
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth	061	2PE	002	017	NOTE			questioned
Holy-Bible---SlavonicChurch---Church-Slavonic-Elizabeth								NULL
Holy-Bible---Slovak---Slovak-Bible	058	HEB	013	020	SKIP			NULL
Holy-Bible---Slovak---Slovak-Bible	058	HEB	013	021	AIONS,AIONIAN	g165,g166		NULL
Holy-Bible---Slovak---Slovak-Bible								NULL
Holy-Bible---Slovene---Slovene-Savli-Bible	061	2PE	002	017	NOTE			questioned
Holy-Bible---Slovene---Slovene-Savli-Bible								NULL
Holy-Bible---Slovene---Slovene-Stritarja-NT	061	2PE	002	017	NOTE			questioned
Holy-Bible---Slovene---Slovene-Stritarja-NT								NULL
Holy-Bible---Soli---Soli-Bible	061	2PE	002	017	NOTE			questioned
Holy-Bible---Soli---Soli-Bible								NULL
Holy-Bible---Somali---Somali-Bible								NULL
Holy-Bible---Somau-Karia---Somau-Karia-Bible	044	ACT	015	017	AIONS	g165		NULL
Holy-Bible---Somau-Karia---Somau-Karia-Bible	044	ACT	015	018	SKIP			NULL
Holy-Bible---Somau-Karia---Somau-Karia-Bible								NULL
Holy-Bible---Spanish---Biblia-Platense-Straubinger								NULL
Holy-Bible---Spanish---Free-Bible	061	2PE	002	017	NOTE			questioned
Holy-Bible---Spanish---Free-Bible								NULL
Holy-Bible---Spanish---Free-for-the-World	061	2PE	002	017	NOTE			questioned
Holy-Bible---Spanish---Free-for-the-World								NULL
Holy-Bible---Spanish---Gods-Word-for-You	061	2PE	002	017	NOTE			questioned
Holy-Bible---Spanish---Gods-Word-for-You								NULL
Holy-Bible---Spanish---Reina-Valera-1865	061	2PE	002	017	NOTE			questioned
Holy-Bible---Spanish---Reina-Valera-1865								NULL
Holy-Bible---Spanish---Reina-Valera-1909	061	2PE	002	017	NOTE			questioned
Holy-Bible---Spanish---Reina-Valera-1909								NULL
Holy-Bible---Spanish---Reina-Valera-NT-1858	061	2PE	002	017	NOTE			questioned
Holy-Bible---Spanish---Reina-Valera-NT-1858								NULL
Holy-Bible---Spanish---Sagradas-Escrituras-1569	061	2PE	002	017	NOTE			questioned
Holy-Bible---Spanish---Sagradas-Escrituras-1569								NULL
Holy-Bible---Spanish---Sencillo-Bible	061	2PE	002	017	NOTE			questioned
Holy-Bible---Spanish---Sencillo-Bible								NULL
Holy-Bible---Spanish---Spanish-New-Open-Bible	001	GEN	044	030	SHEOL	h7585		NULL
Holy-Bible---Spanish---Spanish-New-Open-Bible	001	GEN	044	031	SKIP			NULL
Holy-Bible---Spanish---Spanish-New-Open-Bible	018	JOB	021	012	SHEOL	h7585		NULL
Holy-Bible---Spanish---Spanish-New-Open-Bible	018	JOB	021	013	SKIP			NULL
Holy-Bible---Spanish---Spanish-New-Open-Bible	018	JOB	026	005	SHEOL	h7585		NULL
Holy-Bible---Spanish---Spanish-New-Open-Bible	018	JOB	026	006	SKIP			NULL
Holy-Bible---Spanish---Spanish-New-Open-Bible	045	ROM	016	026	SKIP			NULL
Holy-Bible---Spanish---Spanish-New-Open-Bible	065	JUD	001	024	AIONS	g165		NULL
Holy-Bible---Spanish---Spanish-New-Open-Bible	065	JUD	001	025	SKIP			NULL
Holy-Bible---Spanish---Spanish-New-Open-Bible								NULL
Holy-Bible---Swahili---Contemporary								NULL
Holy-Bible---Swahili---New-Swahili-Bible								NULL
Holy-Bible---Swahili---Swahili-Bible	050	PHI	004	020	SKIP			NULL
Holy-Bible---Swahili---Swahili-Bible								NULL
Holy-Bible---Swahili---Swahili-Open-Bible								NULL
Holy-Bible---Swedish---Swedish-Bible								NULL
Holy-Bible---Swedish---Swedish-Bible-1703								NULL
Holy-Bible---Swedish---Swedish-Bible-1873	061	2PE	002	017	NOTE			questioned
Holy-Bible---Swedish---Swedish-Bible-1873								NULL
Holy-Bible---Swedish---Swedish-Bible-1917								NULL
Holy-Bible---Taabwa---Kitaabua-Bible								NULL
Holy-Bible---Tagakaulo---Tagakaulo-Bible	040	MAT	005	030	SKIP			NULL
Holy-Bible---Tagakaulo---Tagakaulo-Bible								NULL
Holy-Bible---Tagalog---Tagalog-Bible-1905								NULL
Holy-Bible---Tagalog---Tagalog-Bible-Unlocked								NULL
Holy-Bible---Tagin---Tagin-First-Bible	061	2PE	002	017	NOTE			questioned
Holy-Bible---Tagin---Tagin-First-Bible								NULL
Holy-Bible---Tamil---Open-Contemporary	061	2PE	002	017	NOTE			questioned
Holy-Bible---Tamil---Open-Contemporary								NULL
Holy-Bible---Tamil---Tamil-Bible	041	MAR	004	018	AIONS	g165		NULL
Holy-Bible---Tamil---Tamil-Bible	041	MAR	004	019	SKIP			NULL
Holy-Bible---Tamil---Tamil-Bible	042	LUK	001	054	AIONS	g165		NULL
Holy-Bible---Tamil---Tamil-Bible	042	LUK	001	055	SKIP			NULL
Holy-Bible---Tamil---Tamil-Bible	045	ROM	016	026	SKIP			NULL
Holy-Bible---Tamil---Tamil-Bible	049	EPH	001	020	AIONS	g165		NULL
Holy-Bible---Tamil---Tamil-Bible	049	EPH	001	021	SKIP			NULL
Holy-Bible---Tamil---Tamil-Bible	049	EPH	002	006	AIONS	g165		NULL
Holy-Bible---Tamil---Tamil-Bible	049	EPH	002	007	SKIP			NULL
Holy-Bible---Tamil---Tamil-Bible	051	COL	001	025	AIONS	g165		NULL
Holy-Bible---Tamil---Tamil-Bible	051	COL	001	026	SKIP			NULL
Holy-Bible---Tamil---Tamil-Bible	053	2TH	001	009	SKIP			NULL
Holy-Bible---Tamil---Tamil-Bible	053	2TH	001	010	AIONIAN	g166		NULL
Holy-Bible---Tamil---Tamil-Bible	055	2TI	001	009	SKIP			NULL
Holy-Bible---Tamil---Tamil-Bible	055	2TI	001	010	AIONIAN	g166		NULL
Holy-Bible---Tamil---Tamil-Bible	056	TIT	001	002	SKIP			NULL
Holy-Bible---Tamil---Tamil-Bible	056	TIT	001	003	AIONIAN	g166		NULL
Holy-Bible---Tamil---Tamil-Bible	056	TIT	003	006	AIONIAN	g166		NULL
Holy-Bible---Tamil---Tamil-Bible	056	TIT	003	007	SKIP			NULL
Holy-Bible---Tamil---Tamil-Bible	061	2PE	002	017	NOTE			questioned
Holy-Bible---Tamil---Tamil-Bible	063	2JO	001	001	AIONS	g165		NULL
Holy-Bible---Tamil---Tamil-Bible	063	2JO	001	002	SKIP			NULL
Holy-Bible---Tamil---Tamil-Bible								NULL
Holy-Bible---Tarok---Tarok-Nigeria-Bible								NULL
Holy-Bible---Tavoyan---Tavoyan-Bible								NULL
Holy-Bible---Teke-Tyee---Teke-Tyee-Bible								NULL
Holy-Bible---Telugu---Telugu-Bible	045	ROM	016	026	SKIP			NULL
Holy-Bible---Telugu---Telugu-Bible	058	HEB	005	009	SKIP			NULL
Holy-Bible---Telugu---Telugu-Bible	058	HEB	005	010	AIONIAN	g166		NULL
Holy-Bible---Telugu---Telugu-Bible	061	2PE	002	017	NOTE			questioned
Holy-Bible---Telugu---Telugu-Bible								NULL
