# File Name: UNTRANSLATEREVERSE.txt
# File Size: 11866416    
# File Date: 08/22/2026 15:09:21
# File Purpose: Supporting resource for the Aionian Bible project
# File Location: https://resources.AionianBible.org
# File Copyright: Creative Commons Attribution 4.0 International, 2018-2026
# File Generator: ABCMS (alpha)
# File Accuracy: Contact publisher with corrections to file format or content
# Publisher Name: Nainoia Inc
# Publisher Contact: https://www.AionianBible.org/Publisher
# Publisher Mission: https://www.AionianBible.org/Preface
# Publisher Website: https://NAINOIA-INC.signedon.net
# Publisher Facebook: https://www.Facebook.com/AionianBible
#
BIBLE	INDEX	BOOK	CHAPTER	VERSE	INDEXX	BOOKX	CHAPTERX	VERSEX
Holy-Bible---Ukrainian---Ukrainian-Ogienko	012	2KI	012	019	012	2KI	012	020
Holy-Bible---Ukrainian---Ukrainian-Ogienko	012	2KI	012	020	012	2KI	012	021
Holy-Bible---Ukrainian---Ukrainian-Ogienko	012	2KI	012	021	012	2KI	012	022
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	001	013	1CH	005	027
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	002	013	1CH	005	028
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	003	013	1CH	005	029
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	004	013	1CH	005	030
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	005	013	1CH	005	031
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	006	013	1CH	005	032
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	007	013	1CH	005	033
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	008	013	1CH	005	034
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	009	013	1CH	005	035
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	010	013	1CH	005	036
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	011	013	1CH	005	037
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	012	013	1CH	005	038
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	013	013	1CH	005	039
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	014	013	1CH	005	040
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	015	013	1CH	005	041
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	016	013	1CH	006	001
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	017	013	1CH	006	002
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	018	013	1CH	006	003
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	019	013	1CH	006	004
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	020	013	1CH	006	005
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	021	013	1CH	006	006
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	022	013	1CH	006	007
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	023	013	1CH	006	008
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	024	013	1CH	006	009
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	025	013	1CH	006	010
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	026	013	1CH	006	011
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	027	013	1CH	006	012
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	028	013	1CH	006	013
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	029	013	1CH	006	014
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	030	013	1CH	006	015
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	031	013	1CH	006	016
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	032	013	1CH	006	017
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	033	013	1CH	006	018
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	034	013	1CH	006	019
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	035	013	1CH	006	020
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	036	013	1CH	006	021
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	037	013	1CH	006	022
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	038	013	1CH	006	023
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	039	013	1CH	006	024
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	040	013	1CH	006	025
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	041	013	1CH	006	026
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	042	013	1CH	006	027
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	043	013	1CH	006	028
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	044	013	1CH	006	029
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	045	013	1CH	006	030
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	046	013	1CH	006	031
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	047	013	1CH	006	032
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	048	013	1CH	006	033
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	049	013	1CH	006	034
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	050	013	1CH	006	035
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	051	013	1CH	006	036
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	052	013	1CH	006	037
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	053	013	1CH	006	038
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	054	013	1CH	006	039
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	055	013	1CH	006	040
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	056	013	1CH	006	041
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	057	013	1CH	006	042
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	058	013	1CH	006	043
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	059	013	1CH	006	044
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	060	013	1CH	006	045
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	061	013	1CH	006	046
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	062	013	1CH	006	047
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	063	013	1CH	006	048
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	064	013	1CH	006	049
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	065	013	1CH	006	050
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	066	013	1CH	006	051
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	067	013	1CH	006	052
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	068	013	1CH	006	053
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	069	013	1CH	006	054
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	070	013	1CH	006	055
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	071	013	1CH	006	056
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	072	013	1CH	006	057
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	073	013	1CH	006	058
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	074	013	1CH	006	059
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	075	013	1CH	006	060
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	076	013	1CH	006	061
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	077	013	1CH	006	062
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	078	013	1CH	006	063
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	079	013	1CH	006	064
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	080	013	1CH	006	065
Holy-Bible---Ukrainian---Ukrainian-Ogienko	013	1CH	006	081	013	1CH	006	066
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	001	014	2CH	001	018
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	002	014	2CH	002	001
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	003	014	2CH	002	002
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	004	014	2CH	002	003
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	005	014	2CH	002	004
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	006	014	2CH	002	005
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	007	014	2CH	002	006
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	008	014	2CH	002	007
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	009	014	2CH	002	008
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	010	014	2CH	002	009
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	011	014	2CH	002	010
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	012	014	2CH	002	011
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	013	014	2CH	002	012
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	014	014	2CH	002	013
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	015	014	2CH	002	014
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	016	014	2CH	002	015
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	017	014	2CH	002	016
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	002	018	014	2CH	002	017
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	014	001	014	2CH	013	023
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	014	002	014	2CH	014	001
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	014	003	014	2CH	014	002
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	014	004	014	2CH	014	003
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	014	005	014	2CH	014	004
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	014	006	014	2CH	014	005
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	014	007	014	2CH	014	006
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	014	008	014	2CH	014	007
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	014	009	014	2CH	014	008
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	014	010	014	2CH	014	009
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	014	011	014	2CH	014	010
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	014	012	014	2CH	014	011
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	014	013	014	2CH	014	012
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	014	014	014	2CH	014	013
Holy-Bible---Ukrainian---Ukrainian-Ogienko	014	2CH	014	015	014	2CH	014	014
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	001	016	NEH	003	033
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	002	016	NEH	003	034
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	003	016	NEH	003	035
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	004	016	NEH	003	036
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	005	016	NEH	003	037
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	006	016	NEH	003	038
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	007	016	NEH	004	001
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	008	016	NEH	004	002
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	009	016	NEH	004	003
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	010	016	NEH	004	004
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	011	016	NEH	004	005
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	012	016	NEH	004	006
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	013	016	NEH	004	007
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	014	016	NEH	004	008
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	015	016	NEH	004	009
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	016	016	NEH	004	010
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	017	016	NEH	004	011
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	018	016	NEH	004	012
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	019	016	NEH	004	013
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	020	016	NEH	004	014
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	021	016	NEH	004	015
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	022	016	NEH	004	016
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	004	023	016	NEH	004	017
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	009	038	016	NEH	010	001
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	001	016	NEH	010	002
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	002	016	NEH	010	003
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	003	016	NEH	010	004
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	004	016	NEH	010	005
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	005	016	NEH	010	006
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	006	016	NEH	010	007
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	007	016	NEH	010	008
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	008	016	NEH	010	009
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	009	016	NEH	010	010
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	010	016	NEH	010	011
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	011	016	NEH	010	012
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	012	016	NEH	010	013
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	013	016	NEH	010	014
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	014	016	NEH	010	015
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	015	016	NEH	010	016
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	016	016	NEH	010	017
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	017	016	NEH	010	018
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	018	016	NEH	010	019
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	019	016	NEH	010	020
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	020	016	NEH	010	021
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	021	016	NEH	010	022
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	022	016	NEH	010	023
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	023	016	NEH	010	024
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	024	016	NEH	010	025
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	025	016	NEH	010	026
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	026	016	NEH	010	027
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	027	016	NEH	010	028
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	028	016	NEH	010	029
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	029	016	NEH	010	030
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	030	016	NEH	010	031
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	031	016	NEH	010	032
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	032	016	NEH	010	033
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	033	016	NEH	010	034
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	034	016	NEH	010	035
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	035	016	NEH	010	036
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	036	016	NEH	010	037
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	037	016	NEH	010	038
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	038	016	NEH	010	039
Holy-Bible---Ukrainian---Ukrainian-Ogienko	016	NEH	010	039	016	NEH	010	040
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	003	001-SKIP	019	PSA	003	001-SKIP
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	003	001	019	PSA	003	002
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	003	002	019	PSA	003	003
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	003	003	019	PSA	003	004
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	003	004	019	PSA	003	005
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	003	005	019	PSA	003	006
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	003	006	019	PSA	003	007
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	003	007	019	PSA	003	008
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	003	008	019	PSA	003	009
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	004	001-SKIP	019	PSA	004	001-SKIP
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	004	001	019	PSA	004	002
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	004	002	019	PSA	004	003
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	004	003	019	PSA	004	004
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	004	004	019	PSA	004	005
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	004	005	019	PSA	004	006
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	004	006	019	PSA	004	007
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	004	007	019	PSA	004	008
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	004	008	019	PSA	004	009
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	005	001-SKIP	019	PSA	005	001-SKIP
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	005	001	019	PSA	005	002
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	005	002	019	PSA	005	003
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	005	003	019	PSA	005	004
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	005	004	019	PSA	005	005
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	005	005	019	PSA	005	006
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	005	006	019	PSA	005	007
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	005	007	019	PSA	005	008
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	005	008	019	PSA	005	009
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	005	009	019	PSA	005	010
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	005	010	019	PSA	005	011
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	005	011	019	PSA	005	012
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	005	012	019	PSA	005	013
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	006	001-SKIP	019	PSA	006	001-SKIP
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	006	001	019	PSA	006	002
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	006	002	019	PSA	006	003
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	006	003	019	PSA	006	004
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	006	004	019	PSA	006	005
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	006	005	019	PSA	006	006
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	006	006	019	PSA	006	007
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	006	007	019	PSA	006	008
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	006	008	019	PSA	006	009
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	006	009	019	PSA	006	010
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	006	010	019	PSA	006	011
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	001-SKIP	019	PSA	007	001-SKIP
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	001	019	PSA	007	002
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	002	019	PSA	007	003
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	003	019	PSA	007	004
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	004	019	PSA	007	005
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	005	019	PSA	007	006
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	006	019	PSA	007	007
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	007	019	PSA	007	008
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	008	019	PSA	007	009
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	009	019	PSA	007	010
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	010	019	PSA	007	011
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	011	019	PSA	007	012
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	012	019	PSA	007	013
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	013	019	PSA	007	014
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	014	019	PSA	007	015
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	015	019	PSA	007	016
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	016	019	PSA	007	017
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	007	017	019	PSA	007	018
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	008	001-SKIP	019	PSA	008	001-SKIP
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	008	001	019	PSA	008	002
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	008	002	019	PSA	008	003
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	008	003	019	PSA	008	004
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	008	004	019	PSA	008	005
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	008	005	019	PSA	008	006
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	008	006	019	PSA	008	007
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	008	007	019	PSA	008	008
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	008	008	019	PSA	008	009
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	008	009	019	PSA	008	010
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	001-SKIP	019	PSA	009	001-SKIP
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	001	019	PSA	009	002
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	002	019	PSA	009	003
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	003	019	PSA	009	004
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	004	019	PSA	009	005
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	005	019	PSA	009	006
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	006	019	PSA	009	007
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	007	019	PSA	009	008
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	008	019	PSA	009	009
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	009	019	PSA	009	010
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	010	019	PSA	009	011
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	011	019	PSA	009	012
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	012	019	PSA	009	013
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	013	019	PSA	009	014
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	014	019	PSA	009	015
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	015	019	PSA	009	016
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	016	019	PSA	009	017
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	017	019	PSA	009	018
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	018	019	PSA	009	019
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	019	019	PSA	009	020
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	009	020	019	PSA	009	021
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	010	001	019	PSA	009	022
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	010	002	019	PSA	009	023
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	010	003	019	PSA	009	024
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	010	004	019	PSA	009	025
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	010	005	019	PSA	009	026
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	010	006	019	PSA	009	027
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	010	007	019	PSA	009	028
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	010	008	019	PSA	009	029
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	010	009	019	PSA	009	030
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	010	010	019	PSA	009	031
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	010	011	019	PSA	009	032
Holy-Bible---Ukrainian---Ukrainian-Ogienko	019	PSA	010	012	019	PSA	009	033
